Age,Niveau de diplôme,Genre,Quartier,Salaire (€),Classe sociale,École des enfants,Dispose de femme de ménage,Prix au mètre carré de l'habitation (€/m2),Casier judiciaire,Niveau social des parents,Va souvent au cinéma,Score
59,3,1,0,7923,1,0,1,4778,0,2,1,0.8999999999999999
43,3,1,2,8028,1,1,1,4053,1,2,0,4.15
87,2,0,0,9754,2,1,0,4784,1,0,2,3.25
24,0,0,0,5636,0,1,1,4387,0,0,2,0.6499999999999999
77,3,1,2,2158,1,1,0,1039,0,2,1,0.5
83,4,0,2,8145,1,0,0,1615,0,1,2,2.0
21,3,0,0,6574,2,0,1,3663,1,0,2,3.55
89,4,1,1,2782,0,0,0,2093,1,1,1,2.9
42,0,1,2,6159,2,1,1,4146,1,1,2,4.4
83,2,0,2,4565,0,1,1,3010,1,2,2,3.9499999999999997
74,2,0,2,5448,0,1,1,1769,0,0,2,1.65
42,2,0,0,7548,1,0,0,4669,0,0,1,0.75
25,3,0,2,1826,0,0,1,3318,1,1,2,4.3
19,0,0,0,2138,2,1,1,4421,0,1,2,0.1499999999999999
21,0,1,1,7350,1,1,1,2633,0,0,2,0.7999999999999998
36,0,1,1,5905,2,1,0,2689,0,1,1,0.1499999999999999
36,1,1,1,4980,1,0,1,3048,1,1,1,2.6999999999999997
85,3,0,1,2790,1,1,1,2558,1,0,2,3.05
84,1,0,0,4565,1,1,1,2545,0,2,0,-0.8
76,4,1,1,3936,1,1,1,3821,0,0,0,0.19999999999999973
67,0,0,1,2242,1,1,1,3411,0,0,0,-0.20000000000000018
29,4,1,0,5715,0,0,1,3254,1,0,0,3.05
53,0,1,2,1018,1,0,0,1402,1,0,1,3.25
81,4,1,0,2506,1,1,1,2348,1,2,0,2.05
90,1,1,0,3407,2,1,1,4130,0,1,2,0.050000000000000044
34,3,1,0,2459,0,1,1,4830,1,0,1,2.4
90,4,1,0,7272,2,0,0,2116,0,2,1,0.3999999999999999
83,4,1,1,8589,0,0,1,3168,0,2,0,1.0499999999999998
41,1,0,2,2505,2,1,0,1789,1,2,2,3.0
19,2,1,2,6302,0,0,1,4030,0,1,0,2.1500000000000004
66,2,1,1,9652,0,1,1,3152,1,1,0,3.05
89,4,1,2,1670,2,0,0,4330,1,2,0,4.0
62,4,1,1,8372,1,1,1,1009,0,0,1,0.3999999999999999
20,0,1,1,8873,1,1,0,3193,0,1,1,0.1499999999999999
68,3,0,0,4775,2,0,1,3489,1,0,1,2.6999999999999997
44,0,1,2,2882,2,0,0,2983,0,1,0,0.8999999999999999
40,4,0,2,9071,1,1,0,3737,1,1,0,3.65
80,0,0,0,8292,0,1,1,2469,0,0,1,-0.20000000000000018
55,2,0,1,8732,1,0,1,1991,0,2,0,0.8999999999999999
80,4,1,1,3812,1,1,1,3298,1,2,1,2.6999999999999997
86,0,1,0,4162,0,1,0,2704,1,2,2,2.3
21,2,0,2,1792,0,1,0,1004,0,0,2,1.0
27,4,0,2,7471,2,0,1,1034,0,2,0,1.65
45,0,1,0,9499,0,0,1,4038,0,1,2,1.15
65,3,0,0,8186,0,0,0,2943,1,2,2,3.4
86,4,1,0,3402,1,1,1,2886,1,0,0,2.1999999999999997
77,3,1,2,1391,1,1,0,2121,0,1,2,1.15
23,3,0,2,1007,1,1,0,3692,1,2,2,3.65
21,0,1,2,4586,0,1,1,1727,0,0,0,0.5499999999999998
82,0,0,0,1084,1,0,0,3854,0,1,0,-0.3500000000000001
62,2,0,0,3494,2,0,1,2019,0,1,1,0.19999999999999973
80,3,1,2,7067,0,1,0,2325,0,1,1,1.15
31,4,1,1,1462,1,0,1,3989,1,0,0,3.05
27,2,0,2,6751,1,0,0,3461,1,2,1,4.15
79,1,0,0,7299,0,1,1,1679,0,1,0,-0.6000000000000001
58,1,0,0,1141,1,0,0,1608,1,0,2,2.25
25,1,1,0,6987,2,0,1,2578,1,0,1,2.55
82,1,0,1,7105,0,1,0,1633,1,0,0,2.25
72,2,0,0,6799,1,0,1,1920,1,2,0,2.9
32,2,1,1,8484,1,1,0,1255,1,2,1,2.75
50,3,0,0,8640,2,1,1,1857,1,2,2,2.9
31,4,0,0,6238,0,0,1,4182,0,0,0,0.8999999999999999
27,2,0,1,5952,0,0,0,3298,1,1,0,3.4
29,1,0,2,4847,2,1,1,1619,0,0,1,0.2999999999999998
86,1,0,1,9268,2,1,1,4344,1,2,2,3.4
88,1,1,1,4941,1,1,1,4243,1,2,2,3.05
25,2,0,0,4386,1,1,0,3836,0,1,2,0.04999999999999982
27,3,1,2,6028,0,0,0,4497,0,1,1,2.0
59,3,1,0,9141,0,0,1,3570,0,0,1,0.5499999999999998
67,0,1,0,3336,1,1,0,3577,0,2,0,-0.7000000000000002
84,3,0,1,6560,2,1,0,2821,0,0,0,0.3999999999999999
71,1,1,0,6818,0,0,1,4115,1,0,0,2.9
49,3,1,1,8634,0,1,0,4981,0,2,0,0.75
63,3,0,1,3208,0,1,0,4125,1,2,0,2.9
79,4,1,1,7461,1,0,1,2604,0,0,1,1.0499999999999998
81,2,0,1,5173,2,1,1,3322,0,2,1,0.5499999999999998
27,0,1,0,8503,1,0,0,1131,0,2,0,0.0
82,4,0,0,3702,0,1,1,2406,0,2,0,-0.30000000000000027
37,1,0,1,1650,1,1,1,1899,0,2,2,-0.10000000000000009
34,3,1,0,3019,2,0,0,4734,1,1,0,2.9
84,1,1,2,7067,2,1,0,2058,1,1,2,3.65
89,3,0,2,5216,2,1,1,1144,0,0,1,1.15
39,2,0,2,7851,2,0,1,2640,0,0,0,1.7999999999999998
50,1,1,2,9974,1,0,1,3578,1,2,0,3.8
84,3,0,2,4604,2,1,1,1574,1,0,0,3.3
68,3,0,0,1809,0,1,1,2867,0,1,0,-0.4500000000000002
48,1,0,2,8041,1,0,1,1979,0,2,0,1.15
72,3,0,0,1890,1,0,1,1454,1,0,2,2.9
19,3,1,0,6014,1,0,0,1548,1,1,0,2.75
68,0,1,1,2387,0,1,0,3684,1,2,1,2.15
74,1,1,0,8081,1,1,1,4707,1,2,2,2.9
74,4,1,0,1014,2,1,1,2957,1,2,0,2.05
71,3,1,1,3419,0,1,0,3082,1,2,0,2.55
48,2,1,1,9317,2,1,1,2728,0,2,1,0.5499999999999998
22,0,1,1,6472,1,1,0,1039,0,0,1,0.0
43,3,1,0,1849,0,0,1,2905,0,1,1,0.04999999999999982
26,0,1,0,2291,1,1,0,4616,1,2,0,2.0
76,1,0,2,2709,0,1,0,3609,1,1,0,2.65
31,1,1,2,8994,1,1,0,1135,1,0,0,3.0
86,3,0,2,8379,0,1,0,2994,1,1,2,4.15
40,1,1,1,4491,0,1,0,1586,1,1,1,1.9
61,1,1,0,4327,1,0,1,2017,1,1,2,2.6999999999999997
24,4,0,1,1903,2,0,0,3544,1,0,0,2.9
54,2,1,0,7685,2,0,0,1217,0,0,2,0.75
49,2,0,0,9702,1,1,0,3548,0,0,2,0.3999999999999999
61,2,0,1,4331,0,1,1,3968,1,2,1,2.6999999999999997
88,1,0,1,3330,2,0,0,1042,1,2,2,2.9
74,4,1,0,4696,2,0,0,1574,1,1,0,2.4
57,1,1,0,4994,2,0,1,2364,1,0,0,2.1999999999999997
54,4,0,1,1204,1,0,0,1426,0,2,1,0.25
28,2,1,1,3654,1,1,0,4543,0,1,2,0.8999999999999999
28,3,1,0,8145,0,0,0,1879,0,0,2,0.75
50,4,1,2,8142,2,0,1,1273,1,2,1,4.15
59,3,0,1,1172,2,0,1,2572,0,1,0,0.5499999999999998
30,2,1,2,6399,2,0,0,2785,1,2,2,4.65
51,1,1,0,2507,1,0,0,1912,0,0,2,-0.25
34,4,1,1,2560,0,0,1,4361,0,1,1,0.8999999999999999
44,2,1,2,8092,0,0,0,1030,0,0,1,1.5
54,0,1,1,5784,0,1,0,2037,1,2,2,3.15
40,0,1,0,7637,0,1,0,2052,1,0,1,2.15
44,1,1,0,6536,0,0,1,1878,0,1,2,0.3999999999999999
24,2,1,2,1734,2,1,0,1780,0,1,2,1.0
81,1,1,0,3877,2,0,0,3222,0,1,1,-0.4500000000000002
54,0,1,2,2727,1,0,1,2773,0,0,1,1.0499999999999998
23,4,0,1,8587,2,0,1,2478,1,2,1,3.55
41,2,0,1,5969,2,1,1,4382,0,1,0,0.8999999999999999
59,3,1,1,4188,1,1,1,4699,0,2,1,0.5499999999999998
23,1,1,2,9875,0,0,1,1362,1,1,1,3.65
90,0,1,1,3267,0,0,1,1805,0,1,0,0.2999999999999998
80,2,0,0,2729,1,0,0,1599,1,0,1,2.25
18,3,1,0,7699,1,0,1,2274,1,0,0,3.05
54,1,0,0,6732,2,1,1,4415,1,0,0,2.4
51,3,0,2,1044,0,0,0,3949,1,1,2,4.15
55,3,0,0,7930,0,0,0,1881,0,2,0,0.25
18,4,0,0,7272,2,1,1,1969,1,0,2,2.9
45,1,1,0,4453,1,0,1,1514,0,2,1,-0.4500000000000002
74,2,0,0,7585,2,1,0,1312,1,1,2,2.75
61,0,1,2,3304,1,1,0,1167,1,2,2,3.4
57,4,0,0,5655,1,1,1,2777,1,1,1,2.55
75,1,1,0,5510,1,0,0,3682,1,0,1,2.4
49,2,0,2,2955,2,0,0,1704,1,1,1,3.5
77,3,1,2,1593,2,0,1,3730,1,0,1,3.8
74,4,0,2,6768,1,1,1,1569,0,0,0,1.15
52,4,0,2,9087,0,1,1,3027,1,1,0,3.8
51,1,1,1,6758,1,0,0,4244,0,0,1,0.75
29,3,0,1,3041,2,1,0,4375,0,2,0,0.3999999999999999
31,2,1,1,4097,0,0,0,2289,0,0,1,0.5499999999999998
47,2,1,1,3441,2,1,0,2108,0,2,1,0.04999999999999982
35,2,0,2,3832,2,0,0,2513,1,1,0,3.8
81,0,0,2,3864,0,0,0,3037,0,1,1,1.0499999999999998
88,3,0,0,9633,0,0,0,4495,0,1,2,1.25
30,4,1,1,2853,1,0,0,2491,1,0,2,3.4
33,2,0,2,8844,1,1,0,3474,0,2,0,1.15
33,3,0,1,2485,0,1,1,1423,1,0,2,2.9
44,4,1,2,4983,0,1,1,3449,1,2,2,3.9499999999999997
23,1,1,2,4849,2,1,0,2625,1,0,0,2.8
22,3,0,0,2798,0,0,1,3048,0,2,0,0.04999999999999982
35,1,0,2,2372,2,1,0,1798,0,2,0,0.0
18,4,0,0,4979,0,0,0,1130,0,2,1,-0.10000000000000009
20,4,0,0,7925,2,1,0,2243,0,1,1,-0.10000000000000009
23,2,0,1,1671,2,1,1,3003,0,2,2,0.5499999999999998
23,1,1,1,2758,2,0,0,3344,1,1,0,2.4
61,2,0,2,6227,2,1,1,2644,0,1,1,1.2999999999999998
86,3,1,2,5270,2,0,0,2691,0,2,2,2.15
61,0,1,0,7036,0,0,0,4925,0,1,2,1.0
79,2,0,1,5066,1,1,0,4584,1,0,2,3.75
20,1,0,0,2233,2,1,1,1042,1,1,0,1.4
73,3,0,0,2835,0,0,0,2482,0,0,2,0.3999999999999999
77,3,1,0,2813,1,1,1,1033,0,2,0,-0.6000000000000001
42,4,0,0,8717,2,1,0,1378,1,2,1,2.25
37,0,1,2,7692,2,1,0,3215,1,1,1,3.4
31,1,1,2,9682,1,0,0,4608,0,0,0,1.5
62,3,0,2,5778,1,0,1,1045,1,0,2,4.65
86,2,0,1,3228,0,0,0,4166,1,0,1,3.4
36,0,1,2,7003,2,1,0,2870,0,2,2,1.4
80,1,0,2,2291,2,0,0,1134,0,2,2,1.0
64,3,1,2,4370,1,1,1,4135,0,2,0,1.2999999999999998
71,2,0,0,9721,0,1,1,3971,0,2,0,0.04999999999999982
54,4,0,0,8666,0,1,0,4333,0,1,1,0.25
42,1,0,0,2156,0,1,0,2803,0,0,1,-1.1
35,2,0,0,1083,0,1,1,1233,0,0,1,-0.6000000000000001
55,0,1,2,6913,2,1,1,1073,1,1,1,3.4
52,3,0,1,5959,1,0,1,2790,0,0,2,1.5499999999999998
89,4,1,2,8964,1,1,0,4659,0,1,2,2.0
82,1,1,2,4901,2,0,1,3327,1,2,2,3.9499999999999997
48,4,0,0,6642,0,1,1,1734,1,2,2,2.9
23,3,0,0,7251,2,1,1,4599,0,2,1,0.3999999999999999
57,4,0,1,4742,2,1,1,2776,1,1,1,2.6999999999999997
45,0,0,2,6288,1,0,1,1124,1,2,0,3.9
19,4,1,0,3877,1,0,0,1129,0,2,1,-0.10000000000000009
33,3,1,2,1614,0,0,0,1714,1,1,2,4.0
26,0,1,2,2161,2,1,1,3592,1,2,1,3.05
78,2,1,0,4124,2,0,0,4657,1,0,1,2.9
79,2,1,1,7879,2,1,0,4368,0,2,2,1.25
39,3,0,0,4703,2,0,1,1236,0,2,2,0.5499999999999998
26,1,1,2,9704,1,0,1,3721,1,0,1,3.8
38,1,1,0,1947,0,0,1,2263,0,1,0,-0.4500000000000002
73,3,0,2,2025,1,1,1,4453,0,1,1,1.15
23,3,1,2,1333,2,1,0,3674,1,2,0,3.15
71,3,1,2,4637,0,1,0,1292,0,0,1,0.6499999999999999
23,1,1,1,3242,1,1,0,2553,1,2,0,2.05
82,4,1,0,2540,1,0,1,4101,1,2,2,3.4
35,4,1,2,9150,0,0,1,2971,0,1,1,1.7999999999999998
55,0,1,2,8293,0,1,0,4867,0,0,0,1.25
71,2,1,0,3734,0,1,0,1654,0,1,2,-0.10000000000000009
65,2,0,1,3298,2,0,1,4425,0,1,0,1.0499999999999998
83,4,1,2,5046,0,1,0,3685,1,0,2,4.15
72,3,1,1,4326,0,1,0,3655,0,2,2,0.5499999999999998
43,4,1,1,5019,0,0,1,2516,0,2,0,1.0499999999999998
54,4,0,1,7873,0,1,0,4448,1,1,1,3.25
67,4,0,1,3896,2,1,0,2164,1,0,2,3.05
70,1,1,0,6711,0,1,1,2795,1,1,1,2.05
21,2,0,2,2261,1,0,1,1938,1,2,2,4.15
25,1,1,0,3318,2,0,0,1920,1,0,2,2.4
50,2,1,2,1021,0,1,0,1611,0,0,2,1.0
67,1,0,2,6505,1,0,0,4001,0,0,1,1.5
23,0,1,2,6342,0,0,0,2391,0,0,0,1.4
60,1,0,2,2245,0,0,0,1112,1,0,1,3.0
55,3,1,0,4267,1,0,0,4165,0,0,1,0.3999999999999999
80,4,1,1,1356,2,0,0,4980,1,1,0,3.25
42,4,1,0,5429,0,0,0,4255,1,2,2,3.75
45,2,1,2,9911,2,0,1,3775,0,0,2,2.3
43,2,0,2,2999,0,0,1,2250,1,2,1,3.8
26,3,0,1,6196,2,0,1,3507,1,0,1,3.55
73,3,0,1,6860,1,1,0,2478,0,0,2,0.8999999999999999
89,3,0,2,2004,0,0,1,4611,0,0,2,2.15
43,2,0,1,9314,0,0,0,4513,0,2,2,1.75
53,3,0,2,9819,1,0,1,2869,0,0,0,1.7999999999999998
81,2,0,2,2637,1,0,1,1572,0,2,2,1.65
87,0,0,1,7537,2,0,1,4096,1,2,1,3.65
59,2,0,0,7953,0,1,1,1700,1,1,0,2.4
80,0,1,0,6847,2,0,0,4109,0,1,2,1.0
65,3,0,2,6424,0,1,1,2451,1,2,2,4.3
61,3,1,1,4314,1,0,0,4706,0,1,2,1.4
83,0,1,2,1619,0,0,1,2244,1,1,2,4.05
82,3,0,0,2684,2,1,1,1701,0,1,1,-0.6000000000000001
88,4,1,0,6664,1,1,1,4614,1,2,0,2.9
46,0,1,0,9098,1,1,1,1608,0,0,0,-0.3500000000000001
23,0,1,0,8908,2,1,0,2463,1,1,0,2.15
68,4,0,1,1228,2,0,1,2709,1,1,0,3.05
80,2,1,1,6735,2,0,0,4151,0,1,0,1.25
71,1,1,0,3664,1,0,1,2875,0,0,2,0.19999999999999973
30,0,1,2,2465,2,1,1,4250,0,0,0,0.8999999999999999
38,2,1,2,7468,0,1,1,3228,1,1,2,4.3
62,0,0,1,2467,0,0,1,4115,1,1,2,3.65
36,4,0,0,6994,0,0,0,3807,0,2,1,0.3999999999999999
21,0,0,2,7137,0,0,1,2634,0,1,1,1.5499999999999998
22,1,0,1,8748,0,1,1,1379,1,0,0,2.4
24,4,1,0,2588,0,0,0,1702,0,1,0,-0.25
57,1,1,0,1497,2,1,0,4480,1,2,2,2.25
89,4,0,0,9633,0,1,0,2560,0,0,1,-0.10000000000000009
81,1,1,0,5124,2,0,0,4779,1,2,1,2.75
65,4,0,0,7716,2,0,1,2180,0,0,1,0.5499999999999998
74,0,1,2,8495,0,0,0,2033,0,2,2,1.9
28,3,1,2,9940,2,1,0,3235,0,0,1,1.15
39,2,1,1,7533,2,1,1,4492,0,2,0,0.8999999999999999
31,4,1,0,6831,0,0,0,3134,1,1,2,3.4
74,4,0,2,1463,1,1,1,3792,1,0,0,3.3
69,0,0,1,4869,0,1,0,2925,0,2,2,0.2999999999999998
88,2,1,0,6056,2,0,0,4653,1,1,0,3.25
88,4,0,0,2857,2,0,1,3557,0,1,0,0.04999999999999982
19,2,1,0,8956,1,0,0,3464,0,2,1,0.3999999999999999
84,1,1,1,7734,1,1,0,4622,1,1,2,3.25
79,2,0,0,3232,0,0,1,2299,1,2,0,2.6999999999999997
40,4,0,0,3702,1,0,1,4071,1,0,1,3.05
72,4,0,2,3665,1,0,1,3625,1,0,2,4.449999999999999
23,3,0,0,4388,0,0,1,3929,0,0,0,0.19999999999999973
42,1,0,0,2335,1,1,0,2793,0,1,0,-1.1
90,4,1,1,9679,0,0,1,3059,0,1,0,1.0499999999999998
28,2,0,0,1294,2,1,1,4778,0,0,0,-0.10000000000000009
64,2,1,2,6235,2,0,0,3940,1,0,0,4.15
19,2,0,0,5538,0,1,0,3770,1,0,0,2.4
55,3,1,2,6003,1,0,0,2653,0,0,2,2.15
20,1,0,1,7654,2,0,0,4689,0,0,2,1.25
41,2,0,2,8047,1,1,1,4200,0,1,2,2.15
31,0,0,0,2061,1,1,1,1466,0,0,2,-0.3500000000000001
80,1,0,0,1897,0,0,0,3846,1,0,0,1.9
59,3,0,1,3542,1,1,1,1706,1,1,0,2.55
68,2,0,1,5583,0,1,0,3615,0,0,1,0.3999999999999999
70,1,0,0,9060,2,1,0,1803,0,2,0,-0.75
27,4,1,1,9035,1,1,1,2509,0,2,0,0.5499999999999998
20,4,0,1,7984,0,0,0,2905,0,0,1,0.8999999999999999
33,3,0,2,8902,1,0,1,3958,0,0,2,2.3
30,3,0,1,2251,1,1,0,1838,1,0,1,2.25
88,1,0,2,5715,0,0,0,4567,1,2,2,4.5
82,4,0,2,6922,1,0,1,3802,1,0,0,4.3
76,1,1,1,8803,0,0,0,3632,0,0,1,0.3999999999999999
52,2,1,2,7701,1,1,1,2399,1,2,0,3.8
59,3,0,2,3967,0,0,0,4578,0,2,0,1.65
70,2,1,0,6087,1,1,0,1683,1,1,2,2.75
22,1,0,1,3642,2,0,1,2350,0,1,0,0.19999999999999973
76,0,1,1,4221,2,1,0,3770,0,0,1,-0.20000000000000018
65,0,0,0,4656,0,0,1,3048,1,1,1,2.4499999999999997
72,2,0,1,9174,2,0,1,1506,0,1,2,1.4
67,3,0,2,4126,2,0,0,4240,1,0,1,4.15
45,2,0,2,4578,0,0,1,2008,0,1,1,1.4499999999999997
63,2,1,1,9194,0,1,1,3810,1,2,2,3.55
44,3,1,1,6820,0,1,0,1073,0,2,1,0.25
72,0,1,1,4570,2,0,1,4790,0,2,1,0.7999999999999998
72,2,1,2,9393,2,1,1,1029,1,2,1,3.65
24,3,0,2,7471,0,1,1,4325,1,2,1,4.15
22,0,1,0,6077,2,0,1,4547,1,0,1,3.15
66,3,1,0,9482,0,0,1,2195,0,0,1,0.5499999999999998
58,4,1,1,5088,2,1,1,4784,0,2,2,1.4
44,0,1,0,4181,1,0,1,4911,1,2,2,3.3
55,1,0,2,7733,1,1,0,3736,0,0,2,1.15
31,2,1,0,8813,0,0,0,2434,1,2,2,3.4
38,1,1,2,2427,2,0,1,4030,0,0,2,1.65
43,2,0,1,2313,0,0,1,4631,1,1,0,3.4
22,3,1,1,7319,0,0,1,1357,0,1,2,1.4
51,1,0,2,5039,0,1,0,2921,0,0,1,0.6499999999999999
85,2,0,0,2577,0,1,1,4350,0,0,1,-0.10000000000000009
37,1,0,2,1549,0,1,0,4530,0,1,2,1.0
53,3,1,1,5759,1,0,1,2594,1,0,2,4.05
43,3,0,2,8866,2,0,0,3638,1,0,2,4.65
37,2,0,0,5252,2,1,0,3955,1,2,1,2.4
61,1,0,1,4971,1,1,1,1485,1,1,2,2.55
85,4,0,0,5126,1,0,0,1782,1,2,0,2.75
80,4,0,2,6939,1,1,0,1367,1,2,1,3.5
46,0,1,0,4070,1,0,1,3900,1,2,0,2.4499999999999997
79,2,1,2,4218,0,0,0,2398,1,1,2,4.3
67,0,0,0,7914,1,1,1,2277,0,2,2,0.2999999999999998
29,2,0,0,1325,1,1,0,4058,0,2,2,0.25
32,1,1,0,8544,1,1,0,2923,1,0,0,1.9
46,0,1,1,3731,1,0,1,3104,1,2,1,2.9499999999999997
56,0,0,1,8118,0,1,1,2852,1,1,1,2.8
25,2,1,2,7847,2,0,1,2220,1,1,0,4.3
65,3,0,2,1440,1,1,0,4182,1,2,1,3.5
69,3,1,2,8316,0,0,0,3977,0,0,1,1.65
65,3,0,2,4336,2,0,0,2159,1,1,0,3.8
85,4,1,1,6841,1,1,1,4750,0,2,0,0.8999999999999999
48,1,1,1,5975,2,1,1,2712,0,2,2,0.5499999999999998
49,2,1,2,8692,2,0,1,3709,1,0,0,4.3
89,4,1,2,9970,1,1,0,2959,1,1,1,3.65
63,3,1,2,2351,2,0,0,3367,1,1,0,3.65
43,1,0,1,7567,2,0,0,2056,1,2,2,3.4
19,4,1,2,3735,2,0,0,4544,0,1,2,2.15
39,3,1,2,6039,2,1,1,3986,1,0,1,3.8
44,1,1,2,9927,0,0,1,4938,0,1,1,1.65
48,0,1,1,1616,2,0,1,2019,1,0,0,2.8
80,2,0,2,7809,0,1,1,3975,0,2,0,1.2999999999999998
62,0,0,0,4773,0,0,1,3811,0,1,0,-0.050000000000000266
20,0,1,0,8086,0,1,1,2810,0,2,2,0.2999999999999998
81,0,1,0,9935,2,0,1,1581,0,2,1,0.1499999999999999
46,1,0,0,2256,1,0,1,3586,1,2,2,2.55
83,4,0,2,3121,0,1,0,2100,0,2,0,0.7999999999999998
78,1,0,0,5374,0,1,1,3763,0,1,2,0.04999999999999982
40,2,1,2,2502,1,1,1,3304,0,0,0,0.7999999999999998
23,3,0,1,2740,1,1,0,2886,0,1,1,-0.10000000000000009
75,1,1,2,4341,2,0,1,4396,0,0,0,1.2999999999999998
83,4,1,0,3725,2,0,1,3034,0,1,1,0.19999999999999973
75,3,1,0,4114,2,1,0,1635,1,0,1,1.9
44,1,1,2,1938,1,1,1,1527,0,2,0,0.1499999999999999
46,2,1,0,7587,0,1,0,2733,0,1,0,-0.10000000000000009
60,2,0,2,5300,1,0,0,3940,1,0,0,4.15
71,1,1,1,2210,0,1,1,1090,1,2,1,1.9
66,1,1,2,1804,2,1,0,2505,0,1,1,0.1499999999999999
66,2,0,0,6261,1,0,0,2618,1,2,2,3.4
87,3,0,0,2289,2,0,0,1969,1,1,0,2.25
50,4,1,1,2150,0,1,0,2670,0,0,2,0.3999999999999999
31,1,0,2,4021,2,1,1,2511,1,1,1,2.9499999999999997
80,0,1,0,4022,2,1,1,1249,1,1,2,2.3
79,3,1,0,9647,1,0,1,4167,1,2,1,3.4
77,2,0,1,1787,1,0,0,4303,1,1,2,3.75
21,1,1,2,9932,1,0,0,3437,0,0,2,1.65
54,2,1,1,3312,2,0,1,2697,1,0,1,3.1999999999999997
64,4,1,1,5479,0,0,0,4317,1,0,1,3.75
23,1,1,0,5839,0,1,1,1289,0,2,2,-0.10000000000000009
45,4,1,1,1437,0,1,0,3255,0,1,1,-0.10000000000000009
84,2,1,2,8425,0,0,1,1975,0,0,2,2.15
72,2,0,0,5704,0,0,0,2350,0,0,2,0.8999999999999999
47,3,1,2,4054,0,0,0,2781,0,0,2,1.7999999999999998
64,3,0,1,8677,1,0,0,4364,0,0,0,1.25
56,4,0,2,9819,2,0,1,1161,0,0,2,2.15
18,3,0,2,5652,0,1,0,3374,1,2,1,3.65
84,4,1,1,8759,1,0,0,1087,1,0,0,3.25
38,1,0,1,7961,2,1,1,2643,0,2,0,0.04999999999999982
85,0,0,2,1775,0,1,0,1069,0,0,0,0.25
40,0,1,2,4654,0,0,0,1646,1,1,0,3.4
19,4,1,1,2973,2,1,1,3744,0,2,2,0.5499999999999998
51,3,1,1,4227,1,0,0,2518,0,1,2,1.0499999999999998
82,3,1,2,4840,1,0,1,2351,0,0,2,1.9499999999999997
58,3,0,2,7479,0,0,1,4070,1,2,1,4.65
79,3,1,2,5604,2,0,1,4464,0,0,1,2.1500000000000004
84,2,0,2,6935,0,1,0,4432,0,2,1,1.5
31,2,0,2,8067,1,0,1,4408,1,1,2,5.0
24,4,1,2,3659,2,0,1,3656,1,1,2,4.449999999999999
90,4,1,0,3858,0,0,1,1516,0,1,1,0.04999999999999982
72,2,1,2,4727,2,0,1,4702,1,1,0,4.3
51,0,1,1,4262,2,0,1,2239,1,0,0,2.9499999999999997
23,0,1,0,7257,1,1,0,1957,0,1,0,-0.5
29,2,0,2,8299,2,1,0,4256,1,0,0,4.0
81,1,0,1,1368,1,1,0,4670,1,1,2,2.75
25,3,0,2,7063,0,0,0,4813,0,1,2,2.5
56,0,0,0,6318,0,1,1,3085,0,1,2,0.2999999999999998
60,2,0,0,1660,0,1,0,4682,0,1,2,0.25
59,0,1,0,5079,0,0,0,3207,1,1,0,2.65
81,1,1,2,5938,0,0,0,1426,1,2,0,3.5
68,2,0,0,4677,2,0,1,3755,0,2,2,0.6999999999999997
63,2,0,0,6065,2,0,0,4120,1,1,1,3.25
50,1,0,1,9464,1,1,0,4540,1,0,1,2.75
72,2,1,2,5354,1,1,1,1397,1,0,0,3.65
85,0,0,1,9446,1,0,0,1876,0,1,2,1.0
20,2,1,0,5702,1,1,0,2286,1,0,2,2.9
78,1,0,1,4739,2,1,0,1120,1,0,2,2.4
76,1,0,2,6716,2,0,0,3642,0,0,1,1.15
33,1,0,1,4045,1,0,0,4284,0,0,0,0.3999999999999999
41,1,0,2,9107,1,1,0,4561,1,1,0,3.5
51,1,0,1,2679,2,1,1,4569,1,2,1,2.4
37,1,0,1,2724,1,1,1,1833,1,2,1,1.9
47,3,1,0,3404,0,1,1,4345,1,2,2,3.05
22,2,0,0,7696,2,0,0,2119,0,2,2,0.8999999999999999
69,2,0,2,8968,1,0,0,3798,1,0,1,4.15
38,3,1,2,5006,1,0,0,2930,0,0,2,2.15
29,3,1,2,7862,1,0,0,4744,0,0,2,2.5
83,3,1,1,2115,2,0,0,3354,1,0,2,3.4
29,0,0,2,6085,0,1,0,4660,0,1,1,1.25
31,0,1,1,3348,2,0,0,1160,1,0,0,2.65
86,4,1,1,4461,2,0,1,1991,0,1,1,0.5499999999999998
27,0,0,0,1177,2,0,0,3937,1,2,2,2.65
64,3,0,0,8269,2,1,0,4021,1,1,1,2.75
67,3,1,1,4704,0,1,1,4628,0,0,1,0.5499999999999998
45,1,0,2,4326,1,1,0,4656,0,2,0,0.6499999999999999
76,3,1,1,9659,0,0,1,4991,1,0,2,4.4
26,1,1,0,9215,0,0,1,3292,0,1,1,0.04999999999999982
74,4,0,1,5066,1,1,0,3882,1,2,1,2.9
80,3,1,2,6359,1,0,0,1303,0,0,0,1.5
87,2,1,2,1298,0,0,0,4960,1,2,0,4.0
30,3,0,1,9972,0,1,1,4999,0,1,1,0.8999999999999999
42,3,1,1,7817,2,1,1,3951,1,1,2,3.55
26,1,1,1,4039,2,1,1,4982,1,1,0,2.55
78,2,1,2,5168,2,1,0,1263,0,1,0,1.0
18,0,0,2,2616,2,0,1,1865,0,2,0,0.8999999999999999
23,1,1,0,9696,1,0,0,2206,0,1,0,-0.10000000000000009
58,2,1,1,9614,0,0,0,2827,1,0,1,3.4
